中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
144.24.167.37,443,2a0b:21c0:1007:1cb:0:410b:d323:318f,DE,Frankfurt,隧道,174 ms,122 Mbps,15667 kB/s
150.230.44.13,443,150.230.44.13,US,San Jose,中转,21 ms,390 Mbps,49971 kB/s
144.24.252.15,443,144.24.252.15,CH,Zurich,中转,167 ms,4 Mbps,597 kB/s
129.154.50.159,443,129.154.50.159,KR,Seoul,中转,179 ms,125 Mbps,16076 kB/s
155.248.181.189,443,155.248.181.189,JP,Tokyo,中转,170 ms,42 Mbps,5484 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,165 ms,45 Mbps,5798 kB/s
168.138.90.241,443,168.138.90.241,CA,Montréal,中转,102 ms,51 Mbps,6617 kB/s
152.67.251.232,443,152.67.251.232,US,San Jose,中转,19 ms,792 Mbps,101376 kB/s
138.2.56.246,443,138.2.56.246,JP,Osaka,中转,181 ms,79 Mbps,10137 kB/s
193.122.58.158,443,193.122.58.158,DE,Frankfurt,中转,154 ms,1 Mbps,139 kB/s
144.24.90.107,443,2603:c024:4:da6e:29b:6c99:385b:c051,KR,Seoul,隧道,154 ms,11 Mbps,1429 kB/s
144.22.252.124,443,144.22.252.124,BR,São Paulo,中转,221 ms,80 Mbps,10342 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,159 ms,34 Mbps,4461 kB/s
130.61.23.77,443,130.61.23.77,,Frankfurt,中转,0 ms,131 Mbps,16793 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,138 ms,212 Mbps,27136 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,63 ms,363 Mbps,46489 kB/s
129.146.240.62,443,129.146.240.62,US,Los Angeles,中转,69 ms,452 Mbps,57856 kB/s
152.70.52.215,443,152.70.52.215,NL,Amsterdam,中转,160 ms,9 Mbps,1172 kB/s
8.219.192.7,443,47.245.125.52,SG,Singapore,隧道,212 ms,58 Mbps,7442 kB/s
168.138.149.17,443,168.138.149.17,BR,São Paulo,中转,223 ms,79 Mbps,10137 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,85 ms,6 Mbps,833 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,83 ms,328 Mbps,42086 kB/s
138.2.141.3,443,2606:f240:f00:2be4:0:aed0:c76a:4d34,US,Frankfurt,隧道,146 ms,114 Mbps,14643 kB/s
138.3.240.63,443,138.3.240.63,DE,Frankfurt,中转,168 ms,41 Mbps,5283 kB/s
130.61.201.195,443,130.61.201.195,DE,Frankfurt,中转,152 ms,37 Mbps,4746 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,155 ms,124 Mbps,15974 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,137 ms,117 Mbps,15052 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,158 ms,41 Mbps,5249 kB/s
138.2.107.107,443,138.2.107.107,SG,Singapore,中转,206 ms,131 Mbps,16793 kB/s
141.147.163.68,443,141.147.163.68,JP,Tokyo,中转,172 ms,116 Mbps,14848 kB/s
143.47.189.4,443,2a0b:21c0:1007:c9:0:bec8:db92:5dea,DE,Frankfurt,隧道,184 ms,139 Mbps,17817 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,153 ms,39 Mbps,5092 kB/s
129.154.207.203,443,2a09:bac1:3f00:90::22:13c,KR,Seoul,隧道,155 ms,123 Mbps,15769 kB/s
194.36.24.34,443,2a0f:5707:fa21::1,US,San Jose,隧道,60 ms,1272 Mbps,162816 kB/s
149.129.8.215,443,47.88.55.210,,colo.txt:San Jose,隧道,0 ms,4 Mbps,517 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,55 ms,44 Mbps,5668 kB/s
8.219.209.155,443,47.245.127.33,SG,Singapore,隧道,197 ms,53 Mbps,6791 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,160 ms,157 Mbps,20172 kB/s
140.238.60.225,443,140.238.60.225,JP,Tokyo,中转,180 ms,97 Mbps,12492 kB/s
141.147.184.160,443,141.147.184.160,JP,Tokyo,中转,182 ms,96 Mbps,12288 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,184 ms,66 Mbps,8519 kB/s
130.162.144.191,443,2a09:bac5:4753:1482::20b:48,KR,Seoul,隧道,159 ms,37 Mbps,4831 kB/s
141.147.185.63,443,141.147.185.63,JP,Tokyo,中转,183 ms,35 Mbps,4595 kB/s
129.154.46.115,443,104.28.201.82,IN,Hyderabad,隧道,291 ms,28 Mbps,3618 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,156 ms,123 Mbps,15769 kB/s
158.180.82.186,443,2603:c024:13:6c00::4,KR,Seoul,隧道,181 ms,122 Mbps,15667 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,166 ms,17 Mbps,2184 kB/s
158.180.92.59,443,158.180.92.59,KR,Seoul,中转,146 ms,118 Mbps,15155 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,252 ms,54 Mbps,7012 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,178 ms,2 Mbps,353 kB/s
140.238.158.238,443,140.238.158.238,CA,Toronto,中转,76 ms,38 Mbps,4886 kB/s
152.67.203.34,443,104.28.207.57,KR,Seoul,隧道,154 ms,147 Mbps,18841 kB/s
47.253.192.14,443,47.253.192.14,US,Ashburn,中转,69 ms,1 Mbps,163 kB/s
8.212.48.236,443,47.76.21.114,HK,Hong Kong,隧道,235 ms,7 Mbps,946 kB/s
8.222.165.104,443,8.222.165.104,SG,Singapore,中转,200 ms,0 Mbps,1 kB/s
155.248.196.123,443,155.248.196.123,US,Vancouver,中转,23 ms,55 Mbps,7083 kB/s
47.89.244.253,443,47.89.244.253,US,San Jose,中转,56 ms,0 Mbps,74 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,57 ms,224 Mbps,28672 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,44 ms,300 Mbps,38400 kB/s
168.138.50.249,443,168.138.50.249,JP,Osaka,中转,167 ms,41 Mbps,5255 kB/s
132.226.114.74,443,132.226.114.74,US,Los Angeles,中转,79 ms,63 Mbps,8065 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,146 ms,44 Mbps,5633 kB/s
158.101.208.79,443,2a0b:21c0:1007:cb:0:9ff9:b064:1752,DE,Frankfurt,隧道,187 ms,124 Mbps,15974 kB/s
141.147.147.180,443,141.147.147.180,JP,Osaka,中转,196 ms,20 Mbps,2573 kB/s
144.24.73.232,443,144.24.73.232,KR,Seoul,中转,147 ms,41 Mbps,5279 kB/s
192.9.177.204,443,192.9.177.204,AU,Sydney,中转,185 ms,108 Mbps,13926 kB/s
140.238.212.95,443,140.238.212.95,CH,Zurich,中转,185 ms,40 Mbps,5207 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,196 ms,52 Mbps,6706 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,206 ms,36 Mbps,4712 kB/s
8.212.44.95,443,47.76.21.99,HK,Hong Kong,隧道,244 ms,1 Mbps,132 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,180 ms,40 Mbps,5194 kB/s
8.219.188.119,443,47.84.41.244,SG,Singapore,隧道,190 ms,66 Mbps,8544 kB/s
8.219.218.135,443,47.84.41.244,SG,Singapore,隧道,192 ms,50 Mbps,6479 kB/s
47.254.65.110,443,47.254.65.110,US,San Jose,中转,33 ms,0 Mbps,6 kB/s
8.210.58.6,443,8.210.58.6,HK,Hong Kong,中转,259 ms,16 Mbps,2100 kB/s
47.57.14.118,443,47.254.95.194,US,San Jose,隧道,287 ms,1 Mbps,242 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,148 ms,26 Mbps,3379 kB/s
