中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
138.2.141.3,443,2606:f240:f00:2be4:0:aed0:c76a:4d34,US,Frankfurt,隧道,104 ms,208 Mbps,26726 kB/s
152.70.57.182,443,152.70.57.182,NL,Amsterdam,中转,108 ms,46 Mbps,5974 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,86 ms,228 Mbps,29184 kB/s
141.148.187.195,443,141.148.187.195,US,Los Angeles,中转,67 ms,20 Mbps,2671 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,123 ms,167 Mbps,21401 kB/s
141.147.113.218,443,2606:f240:f00:5a42:0:a366:2ee8:3475,US,Frankfurt,隧道,106 ms,128 Mbps,16486 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,178 ms,118 Mbps,15155 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,120 ms,262 Mbps,33587 kB/s
152.70.58.239,443,2a0b:21c0:100a:1b5:0:16d0:9b01:9b98,DE,Frankfurt,隧道,136 ms,247 Mbps,31641 kB/s
152.67.224.129,443,2603:c024:c00f:85cc:4ca5:34f9:bd04:1bcb,US,San Jose,隧道,100 ms,304 Mbps,38912 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,119 ms,244 Mbps,31232 kB/s
144.24.167.37,443,2a0b:21c0:1007:1cb:0:410b:d323:318f,DE,Frankfurt,隧道,100 ms,244 Mbps,31334 kB/s
91.149.239.122,443,91.149.239.122,US,Los Angeles,中转,89 ms,420 Mbps,53862 kB/s
152.70.214.15,443,2603:c021:c000:ba8c:5a47:c0e5:b682:31cb,BR,São Paulo,隧道,117 ms,160 Mbps,20582 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,237 ms,2 Mbps,347 kB/s
132.226.214.36,443,98.98.166.190,US,Frankfurt,隧道,120 ms,246 Mbps,31539 kB/s
144.22.252.124,443,144.22.252.124,BR,São Paulo,中转,140 ms,153 Mbps,19660 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,209 ms,102 Mbps,13107 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,236 ms,35 Mbps,4514 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,210 ms,33 Mbps,4349 kB/s
168.138.149.17,443,168.138.149.17,BR,São Paulo,中转,158 ms,153 Mbps,19660 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,111 ms,23 Mbps,3047 kB/s
144.24.252.15,443,144.24.252.15,CH,Zurich,中转,135 ms,49 Mbps,6367 kB/s
141.144.207.120,443,2a0b:21c0:1007:1ca:0:cce9:d348:eb9b,DE,Frankfurt,隧道,97 ms,242 Mbps,31027 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,107 ms,43 Mbps,5525 kB/s
158.180.92.59,443,158.180.92.59,KR,Seoul,中转,217 ms,83 Mbps,10649 kB/s
152.70.171.247,443,2606:f240:f00:83a7:0:5169:953c:5ced,US,Frankfurt,隧道,117 ms,242 Mbps,31027 kB/s
132.226.209.169,443,2606:f240:f00:46c4:0:f6a5:f79f:7070,US,Frankfurt,隧道,144 ms,113 Mbps,14540 kB/s
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,91 ms,47 Mbps,6117 kB/s
129.146.117.117,443,129.146.117.117,US,Los Angeles,中转,67 ms,440 Mbps,56422 kB/s
144.24.65.251,443,144.24.65.251,KR,Seoul,中转,226 ms,38 Mbps,4880 kB/s
152.70.90.168,443,2603:c022:8004:1505::5,KR,Seoul,隧道,211 ms,0 Mbps,27 kB/s
8.219.236.180,443,47.236.58.234,SG,Singapore,隧道,267 ms,44 Mbps,5659 kB/s
8.222.202.184,443,47.236.51.143,SG,Singapore,隧道,244 ms,60 Mbps,7728 kB/s
8.213.237.199,443,8.213.237.199,TH,Bangkok,中转,279 ms,43 Mbps,5623 kB/s
141.148.241.129,443,2a0b:21c0:1007:1c7:0:360f:2765:afa7,DE,Frankfurt,隧道,117 ms,126 Mbps,16179 kB/s
8.210.69.31,443,8.210.69.31,HK,Hong Kong,中转,264 ms,0 Mbps,78 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,207 ms,31 Mbps,4064 kB/s
8.219.213.30,443,8.219.142.198,SG,Singapore,隧道,280 ms,36 Mbps,4674 kB/s
8.219.104.81,443,8.219.142.198,SG,Singapore,隧道,287 ms,44 Mbps,5650 kB/s
155.248.181.189,443,155.248.181.189,JP,Tokyo,中转,279 ms,39 Mbps,5063 kB/s
130.162.144.191,443,2a09:bac1:3f40:90::20b:94,KR,Seoul,隧道,257 ms,23 Mbps,3058 kB/s
8.222.78.174,443,8.211.134.64,JP,Tokyo,隧道,247 ms,7 Mbps,997 kB/s
152.67.203.34,443,104.28.207.57,KR,Seoul,隧道,197 ms,88 Mbps,11366 kB/s
8.212.48.236,443,47.76.21.100,HK,Hong Kong,隧道,262 ms,70 Mbps,9079 kB/s
158.178.238.239,443,104.28.222.43,SG,Singapore,隧道,303 ms,32 Mbps,4218 kB/s
129.154.207.203,443,2a09:bac1:3f00:90::22:13c,KR,Seoul,隧道,226 ms,76 Mbps,9819 kB/s
129.154.50.159,443,129.154.50.159,KR,Seoul,中转,216 ms,88 Mbps,11366 kB/s
8.219.134.144,443,8.222.210.246,SG,Singapore,隧道,260 ms,49 Mbps,6334 kB/s
138.2.56.246,443,138.2.56.246,JP,Osaka,中转,246 ms,72 Mbps,9326 kB/s
140.238.60.225,443,140.238.60.225,JP,Tokyo,中转,387 ms,60 Mbps,7700 kB/s
141.147.154.214,443,141.147.154.214,JP,Osaka,中转,238 ms,41 Mbps,5337 kB/s
138.2.107.107,443,138.2.107.107,SG,Singapore,中转,231 ms,97 Mbps,12492 kB/s
138.2.75.4,443,2603:c024:4512:f299:ad15:4581:5af6:8a,SG,Singapore,隧道,255 ms,66 Mbps,8529 kB/s
8.218.135.92,443,8.218.135.92,HK,Hong Kong,中转,252 ms,15 Mbps,1983 kB/s
141.147.184.160,443,141.147.184.160,JP,Tokyo,中转,378 ms,61 Mbps,7908 kB/s
141.147.185.63,443,141.147.185.63,JP,Tokyo,中转,241 ms,29 Mbps,3819 kB/s
8.222.165.104,443,8.222.165.104,SG,Singapore,中转,241 ms,0 Mbps,7 kB/s
47.57.245.232,443,47.88.7.145,US,San Jose,隧道,271 ms,2 Mbps,330 kB/s
47.253.192.14,443,47.253.192.14,US,Ashburn,中转,30 ms,34 Mbps,4469 kB/s
140.238.158.238,443,140.238.158.238,CA,Toronto,中转,75 ms,58 Mbps,7459 kB/s
47.90.141.204,443,91.149.239.72,US,Los Angeles,隧道,50 ms,17 Mbps,2269 kB/s
130.61.169.24,443,130.61.169.24,DE,Frankfurt,中转,127 ms,224 Mbps,28774 kB/s
192.18.148.248,443,192.18.148.248,CA,Toronto,中转,108 ms,61 Mbps,7831 kB/s
193.122.58.158,443,193.122.58.158,DE,Frankfurt,中转,120 ms,44 Mbps,5680 kB/s
152.67.251.232,443,152.67.251.232,US,San Jose,中转,175 ms,439 Mbps,56217 kB/s
138.3.240.63,443,138.3.240.63,DE,Frankfurt,中转,129 ms,48 Mbps,6171 kB/s
194.36.24.34,443,2a0f:5707:fa21::1,US,San Jose,隧道,96 ms,477 Mbps,61132 kB/s
141.148.234.180,443,2a0b:21c0:1007:c7:0:1f6c:b51b:a3a4,DE,Frankfurt,隧道,173 ms,144 Mbps,18432 kB/s
141.148.147.214,443,141.148.147.214,US,Los Angeles,中转,114 ms,46 Mbps,5926 kB/s
158.180.82.186,443,2603:c024:13:6c00::4,KR,Seoul,隧道,237 ms,84 Mbps,10854 kB/s
141.147.164.22,443,2602:ffe4:407:20d9:0:cf7e:8cad:9c42,SG,Singapore,隧道,278 ms,66 Mbps,8513 kB/s
140.238.212.95,443,140.238.212.95,CH,Zurich,中转,123 ms,38 Mbps,4971 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,119 ms,40 Mbps,5227 kB/s
155.248.196.123,443,155.248.196.123,US,Vancouver,中转,101 ms,42 Mbps,5472 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,272 ms,47 Mbps,6091 kB/s
132.226.131.189,443,2a0b:21c0:1007:1cb:0:9f69:d0ae:2897,DE,Frankfurt,隧道,108 ms,144 Mbps,18432 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,149 ms,110 Mbps,14131 kB/s
47.254.65.110,443,47.254.65.110,US,San Jose,中转,82 ms,0 Mbps,26 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,240 ms,32 Mbps,4141 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,122 ms,289 Mbps,37068 kB/s
47.89.244.253,443,47.89.244.253,US,San Jose,中转,76 ms,9 Mbps,1162 kB/s
141.147.70.166,443,2a0b:21c0:1007:ca:0:2427:6a70:2a4,DE,Frankfurt,隧道,111 ms,220 Mbps,28160 kB/s
192.18.134.22,443,192.18.134.22,US,San Jose,中转,80 ms,270 Mbps,34611 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,86 ms,121 Mbps,15564 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,218 ms,92 Mbps,11776 kB/s
193.123.230.248,443,2603:c022:8019:7dcc:e550:2436:935c:766,KR,Seoul,隧道,234 ms,49 Mbps,6399 kB/s
141.147.163.68,443,141.147.163.68,JP,Tokyo,中转,274 ms,70 Mbps,9012 kB/s
129.154.46.115,443,104.28.201.82,IN,Hyderabad,隧道,268 ms,28 Mbps,3594 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,92 ms,251 Mbps,32153 kB/s
8.222.169.172,443,8.222.236.107,SG,Singapore,隧道,274 ms,53 Mbps,6851 kB/s
144.24.90.107,443,2603:c024:4:da6e:29b:6c99:385b:c051,KR,Seoul,隧道,197 ms,24 Mbps,3169 kB/s
152.70.55.116,443,2a0b:21c0:1007:1cb:0:daa8:9b68:9f43,DE,Frankfurt,隧道,123 ms,245 Mbps,31436 kB/s
8.219.192.63,443,8.219.96.61,SG,Singapore,隧道,265 ms,61 Mbps,7857 kB/s
8.219.180.102,443,47.245.84.175,SG,Singapore,隧道,267 ms,63 Mbps,8086 kB/s
132.226.114.74,443,132.226.114.74,US,Los Angeles,中转,86 ms,44 Mbps,5693 kB/s
8.218.73.41,443,8.218.73.41,HK,Hong Kong,中转,267 ms,89 Mbps,11468 kB/s
141.147.147.180,443,141.147.147.180,JP,Osaka,中转,272 ms,35 Mbps,4564 kB/s
130.162.164.178,443,98.98.156.18,DE,Frankfurt,隧道,102 ms,120 Mbps,15360 kB/s
8.219.203.65,443,8.222.222.65,SG,Singapore,隧道,264 ms,60 Mbps,7691 kB/s
8.219.202.226,443,8.219.202.226,SG,Singapore,中转,277 ms,86 Mbps,11059 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,211 ms,66 Mbps,8505 kB/s
168.138.50.249,443,168.138.50.249,JP,Osaka,中转,235 ms,34 Mbps,4412 kB/s
144.24.73.232,443,144.24.73.232,KR,Seoul,中转,231 ms,34 Mbps,4352 kB/s
8.219.183.31,443,8.222.222.65,SG,Singapore,隧道,245 ms,52 Mbps,6681 kB/s
8.219.88.44,443,47.236.1.53,SG,Singapore,隧道,260 ms,52 Mbps,6754 kB/s
168.138.212.80,443,168.138.212.80,JP,Tokyo,中转,428 ms,35 Mbps,4551 kB/s
192.9.177.204,443,192.9.177.204,AU,Sydney,中转,237 ms,74 Mbps,9473 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,254 ms,0 Mbps,84 kB/s
8.218.183.231,443,8.218.183.231,HK,Hong Kong,中转,256 ms,8 Mbps,1071 kB/s
8.219.3.45,443,47.245.125.52,SG,Singapore,隧道,267 ms,59 Mbps,7669 kB/s
8.212.44.95,443,47.76.21.103,HK,Hong Kong,隧道,251 ms,70 Mbps,9030 kB/s
8.222.144.10,443,8.219.96.61,SG,Singapore,隧道,260 ms,54 Mbps,6956 kB/s
8.222.141.176,443,8.219.142.198,SG,Singapore,隧道,251 ms,57 Mbps,7329 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,226 ms,35 Mbps,4519 kB/s
8.219.122.242,443,8.222.222.65,SG,Singapore,隧道,287 ms,53 Mbps,6882 kB/s
8.222.165.79,443,8.222.207.55,SG,Singapore,隧道,265 ms,54 Mbps,7005 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,266 ms,23 Mbps,2975 kB/s
8.210.58.6,443,8.210.58.6,HK,Hong Kong,中转,273 ms,8 Mbps,1100 kB/s
8.219.178.75,443,8.222.210.246,SG,Singapore,隧道,264 ms,53 Mbps,6867 kB/s
155.248.168.147,443,2602:ffe4:407:20da:0:3322:b850:678d,SG,Singapore,隧道,498 ms,0 Mbps,124 kB/s
8.219.74.128,443,8.222.220.238,SG,Singapore,隧道,269 ms,55 Mbps,7040 kB/s
47.57.14.118,443,198.11.178.111,US,San Jose,隧道,256 ms,0 Mbps,60 kB/s
