中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,210 ms,33 Mbps,4293 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,251 ms,36 Mbps,4678 kB/s
47.91.18.127,443,240b:4009:25a:1801:ffff:783f:74e5:c3f0,JP,Los Angeles,隧道,244 ms,50 Mbps,6430 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,263 ms,36 Mbps,4618 kB/s
152.70.71.23,443,152.70.71.23,IN,Marseille,中转,207 ms,33 Mbps,4245 kB/s
47.57.13.107,443,8.212.22.216,HK,Hong Kong,隧道,246 ms,11 Mbps,1507 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,1108 ms,65 Mbps,8437 kB/s
8.219.1.169,443,8.219.1.169,SG,Singapore,中转,253 ms,10 Mbps,1320 kB/s
149.129.8.215,443,47.88.55.210,US,San Jose,隧道,236 ms,3 Mbps,429 kB/s
47.57.233.126,443,47.88.10.133,US,San Jose,隧道,234 ms,1 Mbps,138 kB/s
193.123.80.245,443,193.123.80.245,AE,Frankfurt,中转,251 ms,27 Mbps,3462 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,220 ms,9 Mbps,1191 kB/s
