中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,164 ms,43 Mbps,5594 kB/s
129.154.50.220,443,2602:ffe4:407:20da:0:450e:315e:b981,SG,Singapore,隧道,198 ms,84 Mbps,10854 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,154 ms,44 Mbps,5684 kB/s
130.162.144.191,443,2a09:bac1:3f20::299:b,KR,Seoul,隧道,179 ms,16 Mbps,2145 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,154 ms,22 Mbps,2895 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,240 ms,21 Mbps,2809 kB/s
146.56.137.229,443,2607:a400:a:6c:0:1c13:e7fe:894,US,Los Angeles,隧道,190 ms,94 Mbps,12083 kB/s
168.138.50.249,443,168.138.50.249,JP,Osaka,中转,180 ms,39 Mbps,5012 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,191 ms,84 Mbps,10752 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,150 ms,15 Mbps,1974 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,170 ms,5 Mbps,730 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,273 ms,80 Mbps,10240 kB/s
149.129.8.215,443,47.88.8.186,US,San Jose,隧道,186 ms,3 Mbps,455 kB/s
47.57.233.126,443,47.88.21.157,US,San Jose,隧道,162 ms,2 Mbps,318 kB/s
152.70.71.23,443,152.70.71.23,IN,Marseille,中转,249 ms,23 Mbps,2949 kB/s
193.123.80.245,443,193.123.80.245,AE,Marseille,中转,270 ms,27 Mbps,3520 kB/s
