中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
132.226.114.74,443,132.226.114.74,US,Los Angeles,中转,66 ms,39 Mbps,5109 kB/s
8.222.165.104,443,8.222.165.104,SG,Singapore,中转,259 ms,0 Mbps,43 kB/s
193.123.39.210,443,2a0b:21c0:1007:ca:0:6f8d:8ced:60fb,DE,Frankfurt,隧道,155 ms,118 Mbps,15155 kB/s
192.18.148.248,443,192.18.148.248,CA,Toronto,中转,46 ms,66 Mbps,8492 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,47 ms,7 Mbps,956 kB/s
8.218.202.1,443,8.218.202.1,HK,Hong Kong,中转,261 ms,80 Mbps,10240 kB/s
193.122.125.223,443,193.122.125.223,KR,Seoul,中转,234 ms,80 Mbps,10240 kB/s
132.226.234.64,443,107.151.176.166,US,Los Angeles,隧道,224 ms,71 Mbps,9145 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,211 ms,78 Mbps,10035 kB/s
152.67.231.219,443,152.67.231.219,US,San Jose,中转,80 ms,46 Mbps,5941 kB/s
168.138.149.17,443,168.138.149.17,BR,S
