中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
43.131.49.250,443,43.131.49.250,DE,Frankfurt,中转,159 ms,112 Mbps,14336 kB/s
129.150.50.63,443,129.150.50.63,SG,Singapore,中转,170 ms,117 Mbps,15052 kB/s
141.148.187.195,443,141.148.187.195,US,Los Angeles,中转,23 ms,48 Mbps,6180 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,53 ms,346 Mbps,44339 kB/s
47.90.141.204,443,91.149.239.145,US,Los Angeles,隧道,99 ms,28 Mbps,3628 kB/s
144.24.83.39,443,144.24.83.39,KR,Seoul,中转,141 ms,142 Mbps,18227 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,143 ms,46 Mbps,5904 kB/s
132.226.114.74,443,132.226.114.74,US,Los Angeles,中转,129 ms,64 Mbps,8310 kB/s
141.147.184.160,443,141.147.184.160,JP,Tokyo,中转,154 ms,107 Mbps,13721 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,161 ms,62 Mbps,8038 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,143 ms,135 Mbps,17305 kB/s
34.82.76.253,443,34.82.87.23,US,Seattle,隧道,69 ms,896 Mbps,114688 kB/s
138.2.56.246,443,138.2.56.246,JP,Osaka,中转,158 ms,111 Mbps,14233 kB/s
152.70.117.174,443,152.70.117.174,US,San Jose,中转,153 ms,1448 Mbps,185344 kB/s
152.70.50.114,443,2606:f240:f00:83a7:0:63cb:97f:5cff,US,Frankfurt,隧道,161 ms,99 Mbps,12697 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,171 ms,2 Mbps,370 kB/s
144.24.73.232,443,144.24.73.232,KR,Seoul,中转,136 ms,37 Mbps,4795 kB/s
138.3.254.39,443,138.3.254.39,,colo.txt:Frankfurt,中转,0 ms,97 Mbps,12492 kB/s
138.2.123.70,443,138.2.123.70,KR,Seoul,中转,129 ms,121 Mbps,15564 kB/s
158.178.238.239,443,158.178.238.239,SG,Singapore,中转,237 ms,6 Mbps,859 kB/s
129.159.34.122,443,129.159.34.122,US,San Jose,中转,119 ms,18 Mbps,2353 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,154 ms,48 Mbps,6200 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,133 ms,124 Mbps,15872 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,158 ms,116 Mbps,14950 kB/s
144.24.78.162,443,144.24.78.162,KR,Seoul,中转,133 ms,88 Mbps,11366 kB/s
152.70.49.115,443,152.70.49.115,NL,Amsterdam,中转,152 ms,17 Mbps,2253 kB/s
140.238.60.225,443,140.238.60.225,JP,Tokyo,中转,150 ms,104 Mbps,13312 kB/s
141.148.227.19,443,141.148.227.19,NL,Amsterdam,中转,158 ms,102 Mbps,13107 kB/s
141.147.72.109,443,2a0b:21c0:100a:1f9:0:8a34:2cc7:9e67,DE,Frankfurt,隧道,158 ms,109 Mbps,14028 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,152 ms,38 Mbps,4977 kB/s
193.122.117.159,443,193.122.117.159,KR,Seoul,中转,270 ms,41 Mbps,5369 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,160 ms,102 Mbps,13107 kB/s
129.159.241.250,443,2606:f240:f00:2be4:0:2b82:c49e:8782,US,Frankfurt,隧道,159 ms,100 Mbps,12800 kB/s
168.138.212.80,443,168.138.212.80,JP,Tokyo,中转,153 ms,37 Mbps,4845 kB/s
152.70.57.182,443,152.70.57.182,NL,Amsterdam,中转,177 ms,24 Mbps,3142 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,159 ms,108 Mbps,13824 kB/s
8.222.212.255,443,8.222.240.96,SG,Singapore,隧道,248 ms,49 Mbps,6373 kB/s
150.230.249.48,443,150.230.249.48,KR,Seoul,中转,129 ms,126 Mbps,16179 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,158 ms,104 Mbps,13414 kB/s
192.9.177.204,443,192.9.177.204,AU,Sydney,中转,141 ms,57 Mbps,7349 kB/s
140.238.23.148,443,140.238.23.148,KR,Seoul,中转,130 ms,28 Mbps,3703 kB/s
150.136.240.243,443,150.136.240.243,US,Ashburn,中转,75 ms,132 Mbps,16998 kB/s
130.162.144.191,443,2a09:bac1:3f00:90::299:49,KR,Seoul,隧道,137 ms,38 Mbps,4906 kB/s
150.230.221.148,443,150.230.221.148,JP,Tokyo,中转,152 ms,102 Mbps,13107 kB/s
146.56.101.141,443,146.56.101.141,KR,Seoul,中转,129 ms,38 Mbps,4900 kB/s
193.122.58.158,443,193.122.58.158,DE,Frankfurt,中转,211 ms,38 Mbps,4878 kB/s
168.138.209.31,443,104.28.206.182,JP,Tokyo,隧道,150 ms,37 Mbps,4799 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,105 ms,210 Mbps,26931 kB/s
144.21.36.232,443,98.98.156.34,DE,Frankfurt,隧道,317 ms,112 Mbps,14336 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,244 ms,19 Mbps,2505 kB/s
149.129.8.215,443,47.88.8.186,US,San Jose,隧道,164 ms,1 Mbps,133 kB/s
144.22.252.124,443,144.22.252.124,BR,S
